"region_id" "fish_id" "year_class" "station_id" "age_range" "d13c" "d18o"
"1138" "CA" "1992-132-044-9" 1991 "132" "A" -4.769807996 -0.612865822
"1139" "CA" "1992-132-044-9" 1991 "132" "B" -5.688056448 -0.610944989
"1140" "CA" "1992-132-044-9" 1991 "132" "C" -7.18475689 -0.66201277
"1141" "CA" "1992-132-044-9" 1991 "132" "D" -5.382382249 -0.076002994
"1142" "CA" "1992-132-044-9" 1991 "132" "E" -4.987785549 -0.375957183
"1143" "CA" "1992-167-067-13" 1991 "167" "A" -3.220990053 -0.099197962
"1144" "CA" "1992-167-067-13" 1991 "167" "B" -4.599137963 0.408130643
"1145" "CA" "1992-167-067-13" 1991 "167" "C" -4.143670967 0.343381861
"1146" "CA" "1992-167-067-13" 1991 "167" "D" -3.768560467 0.078848802
"1147" "CA" "1992-167-067-13" 1991 "167" "E" -3.729423237 0.365044545
"1148" "CA" "1992-167-067-16" 1991 "167" "A" -4.735747132 -0.174655833
"1149" "CA" "1992-167-067-16" 1991 "167" "B" -4.758522236 -0.293682571
"1150" "CA" "1992-167-067-16" 1991 "167" "C" -5.039431754 0.545212808
"1151" "CA" "1992-167-067-16" 1991 "167" "D" -4.532748883 0.997060123
"1152" "CA" "1992-167-067-16" 1991 "167" "E" -2.987831914 0.909331332
"1153" "CA" "1993-194-034-2" 1992 "194" "C" -4.664047052 0.174157274
"1154" "CA" "1993-194-034-2" 1992 "194" "E" -5.211638649 -0.240486749
"1155" "CA" "1993-194-034-6" 1992 "194" "A" -4.505573328 -0.495698526
"1156" "CA" "1993-194-034-6" 1992 "194" "B" -5.619363334 -0.865391214
"1157" "CA" "1993-194-034-6" 1992 "194" "C" -6.007821527 -0.654991098
"1158" "CA" "1993-194-034-6" 1992 "194" "D" -5.430601276 -0.73645419
"1159" "CA" "1993-194-034-6" 1992 "194" "E" -5.565121326 -0.624334206
"1160" "CA" "1993-194-034-7" 1992 "194" "A" -4.825388068 -0.394813001
"1161" "CA" "1993-194-034-7" 1992 "194" "B" -5.204866906 -0.473574148
"1162" "CA" "1993-194-034-7" 1992 "194" "C" -5.960744651 -0.456478793
"1163" "CA" "1993-194-034-7" 1992 "194" "D" -5.12504625 -0.397426067
"1164" "CA" "1993-194-034-7" 1992 "194" "E" -4.551826791 -0.232009393
"1165" "CA" "1993-194-034-8" 1992 "194" "A" -4.866834929 -0.753142451
"1166" "CA" "1993-194-034-8" 1992 "194" "B" -5.745376441 -0.631477051
"1167" "CA" "1993-194-034-8" 1992 "194" "C" -6.32797978 -0.734053034
"1168" "CA" "1993-194-034-8" 1992 "194" "D" -6.73880723 -0.905850859
"1169" "CA" "1993-194-034-8" 1992 "194" "E" -6.102459659 -1.547350429
"1170" "CA" "1993-194-034-9" 1992 "194" "A" -5.50453411 -0.665552086
"1171" "CA" "1993-194-034-9" 1992 "194" "B" -6.996940651 -0.725734698
"1172" "CA" "1993-194-034-9" 1992 "194" "C" -6.338559903 -0.739970113
"1173" "CA" "1993-194-034-9" 1992 "194" "D" -5.026580544 -0.524196171
"1174" "CA" "1993-194-034-9" 1992 "194" "E" -4.216852493 -0.240043661
"1175" "CA" "1993-245-039-16" 1992 "245" "A" -4.498927628 -0.572406734
"1176" "CA" "1993-245-039-16" 1992 "245" "B" -4.500911098 -1.231429343
"1177" "CA" "1993-245-039-16" 1992 "245" "C" -5.751951129 -0.075926873
"1178" "CA" "1993-245-039-16" 1992 "245" "D" -5.686666813 0.046541702
"1179" "CA" "1993-245-039-16" 1992 "245" "E" -5.781083435 -0.58304179
"1180" "CA" "1993-245-039-21" 1992 "245" "A" -3.367571843 -0.158732536
"1181" "CA" "1993-245-039-21" 1992 "245" "B" -4.241110598 0.275104677
"1182" "CA" "1993-245-039-21" 1992 "245" "C" -4.568966383 0.189845334
"1183" "CA" "1993-245-039-21" 1992 "245" "D" -3.12763921 0.319341639
"1184" "CA" "1993-245-039-21" 1992 "245" "E" -2.731528932 0.13145792
"1185" "CA" "1993-245-039-24" 1992 "245" "A" -5.111027674 -0.57753188
"1186" "CA" "1993-245-039-24" 1992 "245" "B" -6.515086236 -0.419855193
"1187" "CA" "1993-245-039-24" 1992 "245" "C" -5.989816202 -0.343178592
"1188" "CA" "1993-245-039-24" 1992 "245" "D" -5.416543398 -0.047121728
"1189" "CA" "1993-245-039-24" 1992 "245" "E" -5.552955927 -0.193073284
"1190" "CA" "1993-245-039-26" 1992 "245" "A" -5.113896036 -0.64183321
"1191" "CA" "1993-245-039-26" 1992 "245" "B" -5.15 -0.22
"1192" "CA" "1993-245-039-26" 1992 "245" "C" -6.32 -0.4
"1193" "CA" "1993-245-039-26" 1992 "245" "D" -5.06 -0.17
"1194" "CA" "1993-245-039-26" 1992 "245" "E" -5.13 -0.15
"1195" "CA" "1993-245-039-5" 1992 "245" "A" -5.403476693 -0.88955985
"1196" "CA" "1993-245-039-5" 1992 "245" "B" -5.8696725 -1.025008302
"1197" "CA" "1993-245-039-5" 1992 "245" "C" -4.970838258 -0.634441403
"1198" "CA" "1993-245-039-5" 1992 "245" "D" -4.29187203 -0.186448868
"1199" "CA" "1993-245-039-5" 1992 "245" "E" -4.367817992 -0.546975358
"1200" "CA" "1994-355-066-3" 1993 "355" "A" -4.616084105 -0.370904775
"1201" "CA" "1994-355-066-3" 1993 "355" "B" -4.610929542 -0.002369085
"1202" "CA" "1994-355-066-3" 1993 "355" "C" -5.075284985 -0.141111052
"1203" "CA" "1994-355-066-3" 1993 "355" "E" -4.841568749 -0.113491997
"1204" "CA" "1994-355-066-5" 1993 "355" "A" -5.613443299 -0.727800477
"1205" "CA" "1994-355-066-5" 1993 "355" "B" -6.007439933 -0.396012091
"1206" "CA" "1994-355-066-5" 1993 "355" "C" -5.105201689 -0.231609646
"1207" "CA" "1994-355-066-5" 1993 "355" "E" -4.794060472 -0.233125591
"1208" "CA" "1994-355-066-6" 1993 "355" "A" -3.913726584 -0.268571596
"1209" "CA" "1994-355-066-6" 1993 "355" "B" -4.158210722 0.302519906
"1210" "CA" "1994-355-066-6" 1993 "355" "C" -4.770017158 0.015117502
"1211" "CA" "1994-355-066-6" 1993 "355" "D" -4.89570329 -0.008427941
"1212" "CA" "1994-355-066-6" 1993 "355" "E" -5.553492342 -0.076153334
"1213" "CA" "1994-355-066-7" 1993 "355" "A" -3.783601909 -0.523897887
"1214" "CA" "1994-355-066-7" 1993 "355" "B" -6.594864549 -0.928949776
"1215" "CA" "1994-355-066-7" 1993 "355" "C" -6.804276818 -0.570013053
"1216" "CA" "1994-355-066-7" 1993 "355" "D" -5.117630313 -0.068508316
"1217" "CA" "1994-355-066-7" 1993 "355" "E" -5.486996584 -0.562772757
"1218" "CA" "1994-427-075-10" 1993 "427" "A" -3.442656245 0.343675728
"1219" "CA" "1994-427-075-10" 1993 "427" "B" -3.318096923 0.317002367
"1220" "CA" "1994-427-075-10" 1993 "427" "C" -4.605062602 0.148475607
"1221" "CA" "1994-427-075-10" 1993 "427" "D" -4.2095518 0.021195917
"1222" "CA" "1994-427-075-10" 1993 "427" "E" -3.833969191 -0.067605627
"1223" "CA" "1994-427-075-12" 1993 "427" "A" -3.332840334 0.528900817
"1224" "CA" "1994-427-075-12" 1993 "427" "B" -3.223127324 0.224017901
"1225" "CA" "1994-427-075-12" 1993 "427" "C" -5.15 -0.07
"1226" "CA" "1994-427-075-12" 1993 "427" "D" -4.73 0.11
"1227" "CA" "1994-427-075-12" 1993 "427" "E" -4.88 -0.2
"1228" "CA" "1994-427-075-6" 1993 "427" "A" -3.784156812 -0.232663767
"1229" "CA" "1994-427-075-6" 1993 "427" "B" -5.807576148 -0.540273452
"1230" "CA" "1994-427-075-6" 1993 "427" "C" -6.741110213 -0.784662981
"1231" "CA" "1994-427-075-6" 1993 "427" "D" -4.79504071 -0.287025731
"1232" "CA" "1994-427-075-6" 1993 "427" "E" -4.715072556 0.790493789
"1233" "CA" "1994-427-075-8" 1993 "427" "A" -3.523492703 -0.535239834
"1234" "CA" "1994-427-075-8" 1993 "427" "B" -4.702988419 0.183032505
"1235" "CA" "1994-427-075-8" 1993 "427" "C" -5.000931638 0.084651763
"1236" "CA" "1994-427-075-8" 1993 "427" "D" -4.974751378 -0.002855546
"1237" "CA" "1994-427-075-8" 1993 "427" "E" -4.087198552 0.219748461
"1238" "CA" "1994-553-095-1" 1993 "553" "A" -3.713073863 -0.25798648
"1239" "CA" "1994-553-095-1" 1993 "553" "B" -4.410034626 0.153682333
"1240" "CA" "1994-553-095-1" 1993 "553" "C" -4.777294801 0.163153171
"1241" "CA" "1994-553-095-1" 1993 "553" "D" -4.651419443 0.233356829
"1242" "CA" "1994-553-095-1" 1993 "553" "E" -4.571553666 -0.029326948
"1243" "CA" "1994-553-095-13" 1993 "553" "A" -4.776439648 -0.56104951
"1244" "CA" "1994-553-095-13" 1993 "553" "B" -6.91195356 -0.059835624
"1245" "CA" "1994-553-095-13" 1993 "553" "C" -6.387656544 -0.453220285
"1246" "CA" "1994-553-095-13" 1993 "553" "D" -4.385179998 -0.04128325
"1247" "CA" "1994-553-095-13" 1993 "553" "E" -4.248979676 0.103888946
"1248" "CA" "1994-553-095-17" 1993 "553" "A" -3.484986579 -0.564360561
"1249" "CA" "1994-553-095-17" 1993 "553" "B" -4.19 -0.42
"1250" "CA" "1994-553-095-17" 1993 "553" "C" -4.79 -0.24
"1251" "CA" "1994-553-095-17" 1993 "553" "D" -4.15 -0.07
"1252" "CA" "1994-553-095-17" 1993 "553" "E" -3.26 -0.12
"1253" "CA" "1995-349-089-13" 1994 "349" "A" -4.670113899 -0.485537586
"1254" "CA" "1995-349-089-13" 1994 "349" "B" -5.38996981 -0.253100458
"1255" "CA" "1995-349-089-13" 1994 "349" "C" -4.96 -0.25
"1256" "CA" "1995-349-089-13" 1994 "349" "D" -5.35 -0.26
"1257" "CA" "1995-349-089-13" 1994 "349" "E" -6.34 -0.18
"1258" "CA" "1995-355-090-11" 1994 "355" "A" -5.2985017 -0.593235883
"1259" "CA" "1995-355-090-11" 1994 "355" "B" -6.169042929 -0.302853633
"1260" "CA" "1995-355-090-11" 1994 "355" "C" -5.842569493 -0.328352654
"1261" "CA" "1995-355-090-11" 1994 "355" "D" -6.499944499 -1.020231115
"1262" "CA" "1995-355-090-11" 1994 "355" "E" -6.243161653 -0.310125189
"1263" "CA" "1995-355-090-17" 1994 "355" "A" -3.668381146 -0.257841196
"1264" "CA" "1995-355-090-17" 1994 "355" "B" -4.773846767 -0.009469698
"1265" "CA" "1995-355-090-17" 1994 "355" "C" -4.913181006 -0.246718887
"1266" "CA" "1995-355-090-17" 1994 "355" "D" -5.000885055 -0.251995484
"1267" "CA" "1995-355-090-17" 1994 "355" "E" -5.435089606 -0.229869488
"1268" "CA" "1995-355-090-18" 1994 "355" "A" -5.845859449 -0.477741794
"1269" "CA" "1995-355-090-18" 1994 "355" "B" -6.675753459 -0.604695098
"1270" "CA" "1995-355-090-18" 1994 "355" "C" -7.119737948 -0.66689318
"1271" "CA" "1995-355-090-18" 1994 "355" "D" -6.051814636 -0.623846507
"1272" "CA" "1995-355-090-18" 1994 "355" "E" -5.456532072 -0.436705372
"1273" "CA" "1995-355-090-5" 1994 "355" "A" -4.998028557 -0.474288708
"1274" "CA" "1995-355-090-5" 1994 "355" "B" -5.22830876 -0.261846904
"1275" "CA" "1995-355-090-5" 1994 "355" "C" -5.157503602 -0.429406441
"1276" "CA" "1995-355-090-5" 1994 "355" "D" -5.763652539 -0.589979351
"1277" "CA" "1995-355-090-5" 1994 "355" "E" -5.790566136 -0.779100117
"1278" "CA" "1995-504-111-1" 1994 "504" "A" -4.961901345 -0.774832303
"1279" "CA" "1995-504-111-1" 1994 "504" "B" -6.523999274 -1.182716686
"1280" "CA" "1995-504-111-1" 1994 "504" "C" -6.909379102 -1.219997478
"1281" "CA" "1995-504-111-1" 1994 "504" "D" -5.638704255 -0.748097068
"1282" "CA" "1995-504-111-1" 1994 "504" "E" -5.046252589 -0.318696794
"1283" "CA" "1995-504-111-4" 1994 "504" "A" -4.966901868 -0.519902434
"1284" "CA" "1995-504-111-4" 1994 "504" "B" -7.224669737 -1.382325015
"1285" "CA" "1995-504-111-4" 1994 "504" "C" -6.905726412 -1.444610727
"1286" "CA" "1995-504-111-4" 1994 "504" "D" -5.879914882 -0.935687222
"1287" "CA" "1995-504-111-4" 1994 "504" "E" -4.732997817 -0.461415565
"1288" "CA" "1995-504-111-5" 1994 "504" "A" -4.888591059 -1.012551481
"1289" "CA" "1995-504-111-5" 1994 "504" "B" -6.224853633 -0.88368108
"1290" "CA" "1995-504-111-5" 1994 "504" "C" -6.72122018 -1.096619491
"1291" "CA" "1995-504-111-5" 1994 "504" "D" -6.317546155 -1.359910392
"1292" "CA" "1995-504-111-5" 1994 "504" "E" -5.540870346 -0.415588315
"1293" "CA" "1995-504-111-9" 1994 "504" "A" -4.547324203 -0.548013816
"1294" "CA" "1995-504-111-9" 1994 "504" "B" -6.308352313 -0.726692828
"1295" "CA" "1995-504-111-9" 1994 "504" "C" -7.244160495 -1.182326379
"1296" "CA" "1995-504-111-9" 1994 "504" "D" -6.174312051 -0.784156914
"1297" "CA" "1995-504-111-9" 1994 "504" "E" -4.787090211 -0.19621686
"1298" "CA" "1995-600-135-4" 1994 "600" "A" -3.330304249 0.525110103
"1299" "CA" "1995-600-135-4" 1994 "600" "B" -4.465651239 0.208798805
"1300" "CA" "1995-600-135-4" 1994 "600" "C" -5.505027279 -0.069931873
"1301" "CA" "1995-600-135-4" 1994 "600" "D" -4.33689001 0.046506405
"1302" "CA" "1995-600-135-4" 1994 "600" "E" -4.262210235 -0.071853492
"1303" "CA" "1996-408-035-10" 1995 "408" "A" -6.311068193 -0.722344259
"1304" "CA" "1996-408-035-10" 1995 "408" "B" -6.248211804 -0.288891203
"1305" "CA" "1996-408-035-10" 1995 "408" "C" -6.068960607 -0.437011763
"1306" "CA" "1996-408-035-10" 1995 "408" "D" -5.958250073 -0.524184344
"1307" "CA" "1996-408-035-10" 1995 "408" "E" -5.876316 -0.569964851
"1308" "CA" "1996-408-035-11" 1995 "408" "A" -4.874699128 -0.124274834
"1309" "CA" "1996-408-035-11" 1995 "408" "B" -5.195592474 -0.396407249
"1310" "CA" "1996-408-035-11" 1995 "408" "C" -5.196109628 -0.314350423
"1311" "CA" "1996-408-035-11" 1995 "408" "D" -4.406406763 0.220135065
"1312" "CA" "1996-408-035-11" 1995 "408" "E" -4.084472583 0.370676693
"1313" "CA" "1996-429-039-2" 1995 "429" "A" -3.998667576 -0.285566276
"1314" "CA" "1996-429-039-2" 1995 "429" "B" -5.478547476 -0.601109235
"1315" "CA" "1996-429-039-2" 1995 "429" "C" -5.289441315 -0.39903076
"1316" "CA" "1996-429-039-2" 1995 "429" "D" -4.476667212 -0.25299345
"1317" "CA" "1996-429-039-2" 1995 "429" "E" -5.29601179 -0.820142773
"1318" "CA" "1996-429-039-9" 1995 "429" "A" -4.213711153 -0.334814208
"1319" "CA" "1996-429-039-9" 1995 "429" "B" -5.461380036 -0.104191639
"1320" "CA" "1996-429-039-9" 1995 "429" "C" -6.418603739 -0.394844468
"1321" "CA" "1996-429-039-9" 1995 "429" "D" -5.973452833 -0.611909681
"1322" "CA" "1996-429-039-9" 1995 "429" "E" -5.659010708 -0.778356543
"1323" "CA" "1996-503-044-6" 1995 "503" "C" -6.33896895 -0.166880969
"1324" "CA" "1996-503-044-6" 1995 "503" "D" -5.27482814 0.052700153
"1325" "CA" "1996-503-044-6" 1995 "503" "E" -4.426101154 0.017555098
"1326" "CA" "1996-531-049-8" 1995 "531" "A" -4.490567043 -0.181868788
"1327" "CA" "1996-531-049-8" 1995 "531" "B" -5.601708911 -0.287432608
"1328" "CA" "1996-531-049-8" 1995 "531" "C" -6.446029191 -0.480769252
"1329" "CA" "1996-531-049-8" 1995 "531" "D" -5.763754415 -0.225973337
"1330" "CA" "1996-531-049-8" 1995 "531" "E" -4.476590804 -0.062425905
"1331" "CA" "1997-044-027-1" 1996 "44" "A" -5.09495176 -0.404028204
"1332" "CA" "1997-044-027-1" 1996 "44" "B" -6.763022017 -0.637670418
"1333" "CA" "1997-044-027-1" 1996 "44" "C" -6.430227579 -0.387682705
"1334" "CA" "1997-044-027-1" 1996 "44" "D" -5.991206928 -0.289317591
"1335" "CA" "1997-044-027-1" 1996 "44" "E" -5.400535181 -0.345529862
"1336" "CA" "1997-044-027-2" 1996 "44" "A" -6.0883028 -0.882790668
"1337" "CA" "1997-044-027-2" 1996 "44" "B" -6.804884424 -0.54324934
"1338" "CA" "1997-044-027-2" 1996 "44" "C" -6.83107186 -0.528405938
"1339" "CA" "1997-044-027-2" 1996 "44" "D" -6.042713773 -0.78753307
"1340" "CA" "1997-044-027-2" 1996 "44" "E" -5.133993892 -0.651925677
"1341" "CA" "1997-044-027-3" 1996 "44" "A" -4.483623675 -0.517990225
"1342" "CA" "1997-044-027-3" 1996 "44" "B" -6.714818777 -0.692932528
"1343" "CA" "1997-044-027-3" 1996 "44" "C" -6.757125215 -0.765993261
"1344" "CA" "1997-044-027-3" 1996 "44" "D" -5.889865173 -0.576334327
"1345" "CA" "1997-044-027-3" 1996 "44" "E" -5.473864993 -0.596317591
"1346" "CA" "1997-044-027-4" 1996 "44" "B" -5.260295843 -0.152103589
"1347" "CA" "1997-044-027-4" 1996 "44" "C" -3.975456812 0.09161493
"1348" "CA" "1997-044-027-4" 1996 "44" "D" -2.915827919 0.411019554
"1349" "CA" "1997-044-027-4" 1996 "44" "E" -3.10970452 0.177066923
"1350" "CA" "1997-044-027-5" 1996 "44" "A" -5.841723216 -0.014628498
"1351" "CA" "1997-044-027-5" 1996 "44" "B" -7.326836437 -0.40229922
"1352" "CA" "1997-044-027-5" 1996 "44" "C" -7.298617841 -0.450310536
"1353" "CA" "1997-044-027-5" 1996 "44" "D" -6.482985237 -0.584248249
"1354" "CA" "1997-044-027-5" 1996 "44" "E" -5.326797067 -0.240711286
"1355" "CA" "1997-044-027-6" 1996 "44" "A" -4.791829049 0.059330007
"1356" "CA" "1997-044-027-6" 1996 "44" "B" -6.18 -0.56
"1357" "CA" "1997-044-027-6" 1996 "44" "C" -6.94 -0.57
"1358" "CA" "1997-044-027-6" 1996 "44" "D" -5.15 -0.47
"1359" "CA" "1997-044-027-6" 1996 "44" "E" -3.23 0.3
"1360" "CA" "1997-044-027-7" 1996 "44" "A" -5.462553613 -0.698400228
"1361" "CA" "1997-044-027-7" 1996 "44" "B" -5.5 -0.34
"1362" "CA" "1997-044-027-7" 1996 "44" "C" -6.22 -0.21
"1363" "CA" "1997-044-027-7" 1996 "44" "D" -5.82 -0.27
"1364" "CA" "1997-044-027-7" 1996 "44" "E" -5.03 0.06
"1365" "CA" "1997-048-031-5" 1996 "48" "A" -4.741631941 0.014707959
"1366" "CA" "1997-048-031-5" 1996 "48" "B" -6.448438872 0.57968985
"1367" "CA" "1997-048-031-5" 1996 "48" "C" -6.830210201 -0.069874603
"1368" "CA" "1997-048-031-5" 1996 "48" "D" -5.689957179 -0.70708204
"1369" "CA" "1997-048-031-5" 1996 "48" "E" -5.029134988 -0.912838133
"1370" "CA" "1997-055-038-7" 1996 "55" "A" -5.76167274 -0.54080377
"1371" "CA" "1997-055-038-7" 1996 "55" "B" -6.36 -0.44
"1372" "CA" "1997-055-038-7" 1996 "55" "C" -5.88 -0.25
"1373" "CA" "1997-055-038-7" 1996 "55" "D" -5.57 -0.81
"1374" "CA" "1997-055-038-7" 1996 "55" "E" -5.06 -0.54
"1375" "CA" "1997-055-038-8" 1996 "55" "A" -5.136352692 -0.528259618
"1376" "CA" "1997-055-038-8" 1996 "55" "B" -6.83 -0.64
"1377" "CA" "1997-055-038-8" 1996 "55" "C" -6.94 -0.62
"1378" "CA" "1997-055-038-8" 1996 "55" "D" -5.99 -0.54
"1379" "CA" "1997-055-038-8" 1996 "55" "E" -5.529232228 -0.567020904
"1380" "CA" "1997-057-040-7" 1996 "57" "A" -4.125495878 -0.283713062
"1381" "CA" "1997-057-040-7" 1996 "57" "B" -6.31 -0.3
"1382" "CA" "1997-057-040-7" 1996 "57" "C" -5.93 -0.25
"1383" "CA" "1997-057-040-7" 1996 "57" "D" -6.2 -0.21
"1384" "CA" "1997-057-040-7" 1996 "57" "E" -6.41 -0.39
"1385" "CA" "1998-057-036-10" 1997 "57" "A" -5.128903281 -0.863623814
"1386" "CA" "1998-057-036-10" 1997 "57" "B" -6.316951344 -0.386104008
"1387" "CA" "1998-057-036-10" 1997 "57" "C" -6.984287981 -0.409156555
"1388" "CA" "1998-057-036-10" 1997 "57" "D" -6.579622394 -0.63859787
"1389" "CA" "1998-057-036-10" 1997 "57" "E" -6.137961076 -0.628642277
"1390" "CA" "1998-057-036-4" 1997 "57" "A" -4.289113453 -0.403908226
"1391" "CA" "1998-057-036-4" 1997 "57" "B" -6.58658895 -0.363635686
"1392" "CA" "1998-057-036-4" 1997 "57" "C" -6.944344581 -0.69368323
"1393" "CA" "1998-057-036-4" 1997 "57" "D" -5.821648955 -0.399334185
"1394" "CA" "1998-057-036-4" 1997 "57" "E" -4.849341554 0.246882331
"1395" "CA" "1998-057-036-5" 1997 "57" "A" -4.909579703 -0.571310042
"1396" "CA" "1998-057-036-5" 1997 "57" "B" -5.976780251 -0.012556092
"1397" "CA" "1998-057-036-5" 1997 "57" "C" -6.262898475 -0.046652605
"1398" "CA" "1998-057-036-5" 1997 "57" "D" -5.858778192 -0.367518257
"1399" "CA" "1998-057-036-5" 1997 "57" "E" -5.94048414 -0.622683941
"1400" "CA" "1998-057-036-6" 1997 "57" "A" -4.318714298 -0.212321319
"1401" "CA" "1998-057-036-6" 1997 "57" "B" -5.852057527 0.263556319
"1402" "CA" "1998-057-036-6" 1997 "57" "C" -6.003406657 -0.230367223
"1403" "CA" "1998-057-036-6" 1997 "57" "D" -5.79169862 -0.072476877
"1404" "CA" "1998-057-036-6" 1997 "57" "E" -4.739162765 0.654384827
"1405" "CA" "1998-057-036-8" 1997 "57" "A" -5.226425182 -0.982900174
"1406" "CA" "1998-057-036-8" 1997 "57" "B" -7.090010066 -0.71771874
"1407" "CA" "1998-057-036-8" 1997 "57" "C" -7.384771829 -0.614598472
"1408" "CA" "1998-057-036-8" 1997 "57" "D" -6.954357603 -0.745353908
"1409" "CA" "1998-057-036-8" 1997 "57" "E" -5.972219095 -0.873506759
"1410" "CA" "1998-081-051-10" 1997 "81" "A" -5.588624065 -0.405312831
"1411" "CA" "1998-081-051-10" 1997 "81" "B" -5.405914257 -0.121406637
"1412" "CA" "1998-081-051-10" 1997 "81" "C" -5.408824747 -0.236491378
"1413" "CA" "1998-081-051-10" 1997 "81" "D" -5.624820465 -0.457546607
"1414" "CA" "1998-081-051-10" 1997 "81" "E" -4.753109749 -0.043581414
"1415" "CA" "1998-081-051-6" 1997 "81" "A" -4.671913034 -0.206373038
"1416" "CA" "1998-081-051-6" 1997 "81" "B" -5.031189845 -0.26805161
"1417" "CA" "1998-081-051-6" 1997 "81" "C" -6.071924867 -0.503623791
"1418" "CA" "1998-081-051-6" 1997 "81" "D" -5.646365812 -0.480693518
"1419" "CA" "1998-081-051-6" 1997 "81" "E" -4.147331674 -0.177590027
"1420" "CA" "1998-081-051-7" 1997 "81" "A" -5.128620117 -0.32704988
"1421" "CA" "1998-081-051-7" 1997 "81" "B" -6.800045722 -0.559320945
"1422" "CA" "1998-081-051-7" 1997 "81" "C" -6.106096784 -0.403361089
"1423" "CA" "1998-081-051-7" 1997 "81" "D" -5.745264311 -0.271294808
"1424" "CA" "1998-081-051-7" 1997 "81" "E" -5.596855013 -0.48414274
"1425" "CA" "1998-088-056-1" 1997 "88" "A" -5.668147517 -0.574874732
"1426" "CA" "1998-088-056-1" 1997 "88" "B" -6.206405062 0.021095067
"1427" "CA" "1998-088-056-1" 1997 "88" "C" -5.946093929 -0.301929947
"1428" "CA" "1998-088-056-1" 1997 "88" "D" -5.317550917 0.100509807
"1429" "CA" "1998-088-056-1" 1997 "88" "E" -4.873087334 -0.06217887
"1430" "CA" "1998-088-056-5" 1997 "88" "A" -5.33656787 -0.272415805
"1431" "CA" "1998-088-056-5" 1997 "88" "B" -6.375475482 -0.115258896
"1432" "CA" "1998-088-056-5" 1997 "88" "C" -6.556622883 -0.14226928
"1433" "CA" "1998-088-056-5" 1997 "88" "D" -5.926042322 -0.323525244
"1434" "CA" "1998-088-056-5" 1997 "88" "E" -5.138218948 -0.76742052
"1435" "CA" "2004-T01-02" 2004 "1" "A" -5.492233894 -0.223639727
"1436" "CA" "2004-T01-02" 2004 "1" "B" -5.967974961 -0.906179896
"1437" "CA" "2004-T01-02" 2004 "1" "C" -6.586800887 -0.752654213
"1438" "CA" "2004-T01-02" 2004 "1" "D" -6.556422445 -1.059260038
"1439" "CA" "2004-T01-02" 2004 "1" "E" -6.107311041 -0.689429604
"1440" "CA" "2004-T01-05" 2004 "1" "A" -3.617231801 0.388131261
"1441" "CA" "2004-T01-05" 2004 "1" "B" -4.224520338 -0.057985255
"1442" "CA" "2004-T01-05" 2004 "1" "C" -4.930162392 -0.113486102
"1443" "CA" "2004-T01-05" 2004 "1" "D" -4.839015541 -0.291181946
"1444" "CA" "2004-T01-05" 2004 "1" "E" -5.195166165 -0.983150346
"1445" "CA" "2004-T01-06" 2004 "1" "A" -4.803324296 -0.643136998
"1446" "CA" "2004-T01-06" 2004 "1" "B" -5.929803135 -0.807207792
"1447" "CA" "2004-T01-06" 2004 "1" "C" -7.008089016 -0.521873553
"1448" "CA" "2004-T01-06" 2004 "1" "D" -6.343536572 -0.824892728
"1449" "CA" "2004-T01-06" 2004 "1" "E" -6.348061103 -1.022237365
"1450" "CA" "2004-T01-12" 2004 "1" "A" -4.663265945 -0.203125825
"1451" "CA" "2004-T01-12" 2004 "1" "B" -6.086526188 -0.867266212
"1452" "CA" "2004-T01-12" 2004 "1" "C" -6.734576099 -1.296216965
"1453" "CA" "2004-T01-12" 2004 "1" "D" -6.640461262 -1.582404671
"1454" "CA" "2004-T01-12" 2004 "1" "E" -6.042325685 -1.074892956
"1455" "CA" "2004-T01-15" 2004 "1" "A" -5.764291518 -0.823086593
"1456" "CA" "2004-T01-15" 2004 "1" "B" -6.213317781 -0.686596838
"1457" "CA" "2004-T01-15" 2004 "1" "C" -6.981345882 -0.770991482
"1458" "CA" "2004-T01-15" 2004 "1" "D" -5.352703934 -1.290600296
"1459" "CA" "2004-T01-15" 2004 "1" "E" -4.941180469 -1.281353709
"1460" "CA" "2004-T02-05" 2004 "2" "A" -5.219796567 -0.723371611
"1461" "CA" "2004-T02-05" 2004 "2" "B" -6.208795732 -1.250906613
"1462" "CA" "2004-T02-05" 2004 "2" "C" -6.211002365 -1.240792564
"1463" "CA" "2004-T02-05" 2004 "2" "D" -5.044238871 -0.757607536
"1464" "CA" "2004-T02-05" 2004 "2" "E" -4.746828673 -1.239393679
"1465" "CA" "2004-T02-06" 2004 "2" "B" -4.791509713 -0.335124552
"1466" "CA" "2004-T02-06" 2004 "2" "C" -6.212007472 -1.02548058
"1467" "CA" "2004-T02-06" 2004 "2" "D" -4.953939028 -0.829297539
"1468" "CA" "2004-T02-06" 2004 "2" "E" -4.657555627 -0.512568514
"1469" "CA" "2004-T02-09" 2004 "2" "A" -4.926531879 -0.544800157
"1470" "CA" "2004-T02-09" 2004 "2" "B" -6.163183407 -0.546662445
"1471" "CA" "2004-T02-09" 2004 "2" "C" -6.753814308 -0.708875992
"1472" "CA" "2004-T02-09" 2004 "2" "D" -6.187398203 -1.268378945
"1473" "CA" "2004-T02-09" 2004 "2" "E" -6.329286483 -0.781351866
"1474" "CA" "2004-T02-10" 2004 "2" "A" -5.023951164 -0.556582761
