"fish_code" "distance" "oto_sr8786" "river"
"547" "3074" 191.4 0.7096136 "Glenelg"
"548" "3074" 198 0.7097502 "Glenelg"
"549" "3074" 204.6 0.7100021 "Glenelg"
"550" "3074" 211.2 0.7100242 "Glenelg"
"551" "3074" 217.8 0.7096919 "Glenelg"
"552" "3074" 224.4 0.7096283 "Glenelg"
"553" "3074" 231 0.7101314 "Glenelg"
"554" "3074" 237.6 0.7096985 "Glenelg"
"555" "3074" 244.2 0.7096961 "Glenelg"
"556" "3074" 250.8 0.7097016 "Glenelg"
"557" "3074" 257.4 0.7094748 "Glenelg"
"558" "3074" 264 0.7096159 "Glenelg"
"559" "3074" 270.6 0.709744 "Glenelg"
"560" "3074" 277.2 0.7103749 "Glenelg"
"561" "3074" 283.8 0.7098062 "Glenelg"
"562" "3074" 290.4 0.7095648 "Glenelg"
"563" "3074" 297 0.7096393 "Glenelg"
"564" "3074" 303.6 0.7091946 "Glenelg"
"565" "2087" 0 0.7075137 "Darlots"
"566" "2087" 6.6 0.7079248 "Darlots"
"567" "2087" 13.2 0.7084176 "Darlots"
"568" "2087" 19.8 0.7087268 "Darlots"
"569" "2087" 26.4 0.7083149 "Darlots"
"570" "2087" 33 0.7086598 "Darlots"
"571" "2087" 39.6 0.7077765 "Darlots"
"572" "2087" 46.2 0.7084322 "Darlots"
"573" "2087" 52.8 0.7078844 "Darlots"
"574" "2087" 59.4 0.7082938 "Darlots"
"575" "2087" 66 0.7083996 "Darlots"
"576" "2087" 72.6 0.7086949 "Darlots"
"577" "2087" 79.2 0.7088755 "Darlots"
"578" "2087" 85.8 0.7083453 "Darlots"
"579" "2087" 92.4 0.7086292 "Darlots"
"580" "2087" 99 0.7082157 "Darlots"
"581" "2087" 105.6 0.7081261 "Darlots"
"582" "2087" 112.2 0.7080011 "Darlots"
"583" "2087" 118.8 0.708676 "Darlots"
"584" "2087" 125.4 0.7084992 "Darlots"
"585" "2087" 132 0.7082841 "Darlots"
"586" "2087" 138.6 0.7082435 "Darlots"
"587" "2087" 145.2 0.7083763 "Darlots"
"588" "2087" 151.8 0.7082745 "Darlots"
"589" "2087" 158.4 0.7086123 "Darlots"
"590" "2087" 165 0.7086877 "Darlots"
"591" "2087" 171.6 0.7078059 "Darlots"
"592" "2087" 178.2 0.7083546 "Darlots"
"593" "2087" 184.8 0.7086337 "Darlots"
"594" "2087" 191.4 0.7087957 "Darlots"
"595" "2087" 198 0.7075942 "Darlots"
"596" "2087" 204.6 0.7083523 "Darlots"
"597" "2087" 211.2 0.7086446 "Darlots"
"598" "2087" 217.8 0.7093765 "Darlots"
"599" "2087" 224.4 0.7083875 "Darlots"
"600" "2087" 231 0.7081603 "Darlots"
"601" "2087" 237.6 0.7076005 "Darlots"
"602" "2087" 244.2 0.7077543 "Darlots"
"603" "2087" 250.8 0.7084299 "Darlots"
"604" "2087" 257.4 0.7084633 "Darlots"
"605" "2087" 264 0.7079538 "Darlots"
"606" "2087" 270.6 0.7081867 "Darlots"
"607" "2087" 277.2 0.7082345 "Darlots"
"608" "2087" 283.8 0.7080869 "Darlots"
"609" "2087" 290.4 0.7081789 "Darlots"
"610" "2087" 297 0.7079238 "Darlots"
"611" "2087" 303.6 NA "Darlots"
"612" "2087" 310.2 0.7085102 "Darlots"
"613" "2087" 316.8 0.7083902 "Darlots"
"614" "2087" 323.4 0.708174 "Darlots"
"615" "2087" 330 0.7084833 "Darlots"
"616" "2087" 336.6 0.7083579 "Darlots"
"617" "2087" 343.2 0.7082009 "Darlots"
"618" "2087" 349.8 0.7082053 "Darlots"
"619" "2087" 356.4 0.7082631 "Darlots"
"620" "2087" 363 0.7081603 "Darlots"
"621" "2087" 369.6 0.7083291 "Darlots"
"622" "2087" 376.2 0.7083925 "Darlots"
"623" "2087" 382.8 0.7081885 "Darlots"
"624" "2087" 389.4 0.7078465 "Darlots"
"625" "2088" 0 0.7080049 "Darlots"
"626" "2088" 6.6 0.70831 "Darlots"
"627" "2088" 13.2 0.7080688 "Darlots"
"628" "2088" 19.8 0.708426 "Darlots"
"629" "2088" 26.4 0.7080625 "Darlots"
"630" "2088" 33 0.7079773 "Darlots"
"631" "2088" 39.6 0.708644 "Darlots"
"632" "2088" 46.2 0.7084627 "Darlots"
"633" "2088" 52.8 0.7087348 "Darlots"
"634" "2088" 59.4 0.7084101 "Darlots"
"635" "2088" 66 0.7078572 "Darlots"
"636" "2088" 72.6 0.7080842 "Darlots"
"637" "2088" 79.2 0.7082552 "Darlots"
"638" "2088" 85.8 0.7075686 "Darlots"
"639" "2088" 92.4 0.7076289 "Darlots"
"640" "2088" 99 0.7079805 "Darlots"
"641" "2088" 105.6 0.7081435 "Darlots"
"642" "2088" 112.2 0.7080166 "Darlots"
"643" "2088" 118.8 0.7082218 "Darlots"
"644" "2088" 125.4 0.7081869 "Darlots"
"645" "2088" 132 0.7087288 "Darlots"
"646" "2088" 138.6 0.7077024 "Darlots"
"647" "2088" 145.2 0.7085118 "Darlots"
"648" "2088" 151.8 0.7078422 "Darlots"
"649" "2088" 158.4 0.7083832 "Darlots"
"650" "2088" 165 0.7082892 "Darlots"
"651" "2088" 171.6 0.7083034 "Darlots"
"652" "2088" 178.2 0.7084941 "Darlots"
"653" "2088" 184.8 0.7083171 "Darlots"
"654" "2088" 191.4 0.7083203 "Darlots"
"655" "2088" 198 0.7083245 "Darlots"
"656" "2088" 204.6 0.7087355 "Darlots"
"657" "2088" 211.2 0.7083649 "Darlots"
"658" "2088" 217.8 0.70799 "Darlots"
"659" "2088" 224.4 0.7082432 "Darlots"
"660" "2088" 231 0.7081797 "Darlots"
"661" "2088" 237.6 0.7085424 "Darlots"
"662" "2088" 244.2 0.7081582 "Darlots"
"663" "2088" 250.8 0.7075368 "Darlots"
"664" "2088" 257.4 0.7086145 "Darlots"
"665" "2088" 264 0.7079655 "Darlots"
"666" "2088" 270.6 0.7082649 "Darlots"
"667" "2088" 277.2 0.7081577 "Darlots"
"668" "2088" 283.8 0.7080746 "Darlots"
"669" "2088" 290.4 0.7077303 "Darlots"
"670" "2088" 297 0.7086646 "Darlots"
"671" "2088" 303.6 0.7079256 "Darlots"
"672" "2088" 310.2 0.7080736 "Darlots"
"673" "2088" 316.8 0.7077898 "Darlots"
"674" "2088" 323.4 0.7076813 "Darlots"
"675" "2088" 330 0.7082083 "Darlots"
"676" "2088" 336.6 0.7083699 "Darlots"
"677" "2088" 343.2 0.7076156 "Darlots"
"678" "2089" 0 0.7086914 "Darlots"
"679" "2089" 6.6 0.7087489 "Darlots"
"680" "2089" 13.2 0.7086384 "Darlots"
"681" "2089" 19.8 0.7091046 "Darlots"
"682" "2089" 26.4 0.7086896 "Darlots"
"683" "2089" 33 0.7086062 "Darlots"
"684" "2089" 39.6 0.7079203 "Darlots"
"685" "2089" 46.2 0.7086272 "Darlots"
"686" "2089" 52.8 0.7083594 "Darlots"
"687" "2089" 59.4 0.7086547 "Darlots"
"688" "2089" 66 0.7078534 "Darlots"
"689" "2089" 72.6 0.7081469 "Darlots"
"690" "2089" 79.2 0.7084974 "Darlots"
"691" "2089" 85.8 0.7084658 "Darlots"
"692" "2089" 92.4 0.7085229 "Darlots"
"693" "2089" 99 0.7081202 "Darlots"
"694" "2089" 105.6 0.7082061 "Darlots"
"695" "2089" 112.2 0.7083949 "Darlots"
"696" "2089" 118.8 0.7084409 "Darlots"
"697" "2089" 125.4 0.7084176 "Darlots"
"698" "2089" 132 0.7082953 "Darlots"
"699" "2089" 138.6 0.7082316 "Darlots"
"700" "2089" 145.2 0.7080968 "Darlots"
"701" "2089" 151.8 0.7083786 "Darlots"
"702" "2089" 158.4 0.7079778 "Darlots"
"703" "2089" 165 0.7084169 "Darlots"
"704" "2089" 171.6 0.70821 "Darlots"
"705" "2089" 178.2 0.7082797 "Darlots"
"706" "2089" 184.8 0.7082647 "Darlots"
"707" "2089" 191.4 0.7083188 "Darlots"
"708" "2089" 198 0.7082096 "Darlots"
"709" "2089" 204.6 0.7085395 "Darlots"
"710" "2089" 211.2 0.7080463 "Darlots"
"711" "2089" 217.8 0.7084369 "Darlots"
"712" "2089" 224.4 0.7083465 "Darlots"
"713" "2089" 231 0.7079015 "Darlots"
"714" "2089" 237.6 0.7083719 "Darlots"
"715" "2089" 244.2 0.7080193 "Darlots"
"716" "2089" 250.8 0.7081131 "Darlots"
"717" "2089" 257.4 0.7083572 "Darlots"
"718" "2089" 264 0.7081352 "Darlots"
"719" "2089" 270.6 0.7084537 "Darlots"
"720" "2089" 277.2 0.7075701 "Darlots"
"721" "2089" 283.8 0.7077556 "Darlots"
"722" "2089" 290.4 0.7082119 "Darlots"
"723" "2089" 297 0.7087169 "Darlots"
"724" "2089" 303.6 0.7084867 "Darlots"
"725" "2089" 310.2 0.7083638 "Darlots"
"726" "2089" 316.8 0.7091109 "Darlots"
"727" "2089" 323.4 0.7081332 "Darlots"
"728" "2089" 330 0.7080798 "Darlots"
"729" "2089" 336.6 0.7083071 "Darlots"
"730" "2089" 343.2 0.7083858 "Darlots"
"731" "2089" 349.8 0.7081946 "Darlots"
"732" "2089" 356.4 0.7082995 "Darlots"
"733" "2089" 363 0.7086637 "Darlots"
"734" "2089" 369.6 0.7086184 "Darlots"
"735" "2089" 376.2 0.7079175 "Darlots"
"736" "2089" 382.8 0.7081401 "Darlots"
"737" "2089" 389.4 0.707841 "Darlots"
"738" "2089" 396 0.7081971 "Darlots"
"739" "2089" 402.6 0.7081885 "Darlots"
"740" "2090" 0 0.7081689 "Darlots"
"741" "2090" 6.6 0.7082022 "Darlots"
"742" "2090" 13.2 0.708093 "Darlots"
"743" "2090" 19.8 0.7078529 "Darlots"
"744" "2090" 26.4 0.7079093 "Darlots"
"745" "2090" 33 0.7077989 "Darlots"
"746" "2090" 39.6 0.7081653 "Darlots"
"747" "2090" 46.2 0.7080885 "Darlots"
"748" "2090" 52.8 0.7081502 "Darlots"
"749" "2090" 59.4 0.7080272 "Darlots"
"750" "2090" 66 0.7086643 "Darlots"
"751" "2090" 72.6 0.7081166 "Darlots"
"752" "2090" 79.2 0.7083322 "Darlots"
"753" "2090" 85.8 0.7088533 "Darlots"
"754" "2090" 92.4 0.7085023 "Darlots"
"755" "2090" 99 0.7083816 "Darlots"
"756" "2090" 105.6 0.7080613 "Darlots"
"757" "2090" 112.2 0.7074838 "Darlots"
"758" "2090" 118.8 0.7084913 "Darlots"
"759" "2090" 125.4 0.7079385 "Darlots"
"760" "2090" 132 0.7085871 "Darlots"
"761" "2090" 138.6 0.7073566 "Darlots"
"762" "2090" 145.2 0.7082864 "Darlots"
"763" "2090" 151.8 0.7079475 "Darlots"
"764" "2090" 158.4 0.7079546 "Darlots"
"765" "2090" 165 0.7081587 "Darlots"
"766" "2090" 171.6 0.7083721 "Darlots"
"767" "2090" 178.2 0.7089638 "Darlots"
"768" "2090" 184.8 0.7082019 "Darlots"
"769" "2090" 191.4 0.7079705 "Darlots"
"770" "2090" 198 0.7081278 "Darlots"
"771" "2090" 204.6 0.70842 "Darlots"
"772" "2090" 211.2 0.7081049 "Darlots"
"773" "2090" 217.8 0.707682 "Darlots"
"774" "2090" 224.4 0.7084807 "Darlots"
"775" "2090" 231 0.7084933 "Darlots"
"776" "2090" 237.6 0.7076642 "Darlots"
"777" "2090" 244.2 0.7079269 "Darlots"
"778" "2090" 250.8 0.708301 "Darlots"
"779" "2090" 257.4 0.708426 "Darlots"
"780" "2090" 264 0.7081406 "Darlots"
"781" "2090" 270.6 0.7079938 "Darlots"
"782" "2090" 277.2 0.7075358 "Darlots"
"783" "2090" 283.8 0.7086492 "Darlots"
"784" "2090" 290.4 0.7079469 "Darlots"
"785" "2090" 297 0.7078781 "Darlots"
"786" "2090" 303.6 0.7084986 "Darlots"
"787" "2090" 310.2 0.7076274 "Darlots"
"788" "2090" 316.8 0.7086433 "Darlots"
"789" "2091" 0 0.7085149 "Darlots"
"790" "2091" 6.6 0.7085816 "Darlots"
"791" "2091" 13.2 0.7085671 "Darlots"
"792" "2091" 19.8 0.7088872 "Darlots"
"793" "2091" 26.4 0.7088816 "Darlots"
"794" "2091" 33 0.7091458 "Darlots"
"795" "2091" 39.6 0.7086159 "Darlots"
"796" "2091" 46.2 0.7084663 "Darlots"
"797" "2091" 52.8 0.7086857 "Darlots"
"798" "2091" 59.4 0.7091529 "Darlots"
"799" "2091" 66 0.708998 "Darlots"
"800" "2091" 72.6 0.7092786 "Darlots"
"801" "2091" 79.2 0.708648 "Darlots"
"802" "2091" 85.8 0.708508 "Darlots"
"803" "2091" 92.4 0.708483 "Darlots"
"804" "2091" 99 0.7087933 "Darlots"
"805" "2091" 105.6 0.7081786 "Darlots"
"806" "2091" 112.2 0.7084254 "Darlots"
"807" "2091" 118.8 0.7086111 "Darlots"
"808" "2091" 125.4 0.7089956 "Darlots"
"809" "2091" 132 0.7085954 "Darlots"
"810" "2091" 138.6 0.7084568 "Darlots"
"811" "2091" 145.2 0.7087246 "Darlots"
"812" "2091" 151.8 0.7085906 "Darlots"
"813" "2091" 158.4 0.7085949 "Darlots"
"814" "2091" 165 0.7077916 "Darlots"
"815" "2091" 171.6 0.7082673 "Darlots"
"816" "2091" 178.2 0.7085061 "Darlots"
"817" "2091" 184.8 0.7087922 "Darlots"
"818" "2091" 191.4 0.7083328 "Darlots"
"819" "2091" 198 0.708761 "Darlots"
"820" "2091" 204.6 0.7081659 "Darlots"
"821" "2091" 211.2 0.7086994 "Darlots"
"822" "2091" 217.8 0.7079289 "Darlots"
"823" "2091" 224.4 0.708512 "Darlots"
"824" "2091" 231 0.7087212 "Darlots"
"825" "2091" 237.6 0.7089188 "Darlots"
"826" "2091" 244.2 0.7083203 "Darlots"
"827" "2091" 250.8 0.7080024 "Darlots"
"828" "2091" 257.4 0.7073605 "Darlots"
"829" "2091" 264 0.7079352 "Darlots"
"830" "2091" 270.6 0.7085812 "Darlots"
"831" "2091" 277.2 0.7083708 "Darlots"
"832" "2091" 283.8 0.7078542 "Darlots"
"833" "2091" 290.4 0.708523 "Darlots"
"834" "2091" 297 0.7083286 "Darlots"
"835" "2091" 303.6 0.7083688 "Darlots"
"836" "2091" 310.2 0.7085247 "Darlots"
"837" "2091" 316.8 0.7082045 "Darlots"
"838" "2091" 323.4 0.7088034 "Darlots"
"839" "2091" 330 0.7072564 "Darlots"
"840" "2091" 336.6 0.7080162 "Darlots"
"841" "2091" 343.2 0.7081134 "Darlots"
"842" "2091" 349.8 0.7081816 "Darlots"
"843" "2091" 356.4 0.7081906 "Darlots"
"844" "2091" 363 0.7077963 "Darlots"
"845" "2091" 369.6 0.7082434 "Darlots"
"846" "2092" 0 0.7089475 "Darlots"
"847" "2092" 6.6 0.7089734 "Darlots"
"848" "2092" 13.2 0.7090114 "Darlots"
"849" "2092" 19.8 0.7088913 "Darlots"
"850" "2092" 26.4 0.7085749 "Darlots"
"851" "2092" 33 0.7084151 "Darlots"
"852" "2092" 39.6 0.7089832 "Darlots"
"853" "2092" 46.2 0.70906 "Darlots"
"854" "2092" 52.8 0.7088963 "Darlots"
"855" "2092" 59.4 0.708922 "Darlots"
"856" "2092" 66 0.7091879 "Darlots"
"857" "2092" 72.6 0.7092369 "Darlots"
"858" "2092" 79.2 0.7093823 "Darlots"
"859" "2092" 85.8 0.7084382 "Darlots"
"860" "2092" 92.4 0.7092847 "Darlots"
"861" "2092" 99 0.7090591 "Darlots"
"862" "2092" 105.6 0.7087869 "Darlots"
"863" "2092" 112.2 0.7085762 "Darlots"
"864" "2092" 118.8 0.7086796 "Darlots"
"865" "2092" 125.4 0.7079753 "Darlots"
"866" "2092" 132 0.7088072 "Darlots"
"867" "2092" 138.6 0.7084105 "Darlots"
"868" "2092" 145.2 0.7086825 "Darlots"
"869" "2092" 151.8 0.7087017 "Darlots"
"870" "2092" 158.4 0.7088113 "Darlots"
"871" "2092" 165 0.7085938 "Darlots"
"872" "2092" 171.6 0.708289 "Darlots"
"873" "2092" 178.2 0.7087122 "Darlots"
"874" "2092" 184.8 0.7079843 "Darlots"
"875" "2092" 191.4 0.7078014 "Darlots"
"876" "2092" 198 0.7079968 "Darlots"
"877" "2092" 204.6 0.7083347 "Darlots"
"878" "2092" 211.2 0.7083767 "Darlots"
"879" "2092" 217.8 0.7088695 "Darlots"
"880" "2092" 224.4 0.7083226 "Darlots"
"881" "2092" 231 0.7091838 "Darlots"
"882" "2092" 237.6 0.708168 "Darlots"
"883" "2092" 244.2 0.7084134 "Darlots"
"884" "2092" 250.8 0.7085561 "Darlots"
"885" "2092" 257.4 0.7081818 "Darlots"
"886" "2092" 264 0.7084637 "Darlots"
"887" "2092" 270.6 0.7088779 "Darlots"
"888" "2092" 277.2 0.7082828 "Darlots"
"889" "2092" 283.8 0.7080743 "Darlots"
"890" "2092" 290.4 0.7084073 "Darlots"
"891" "2092" 297 0.7077731 "Darlots"
"892" "2092" 303.6 0.7076662 "Darlots"
"893" "2092" 310.2 0.7084612 "Darlots"
"894" "2092" 316.8 0.7089704 "Darlots"
"895" "2092" 323.4 0.7080564 "Darlots"
"896" "2092" 330 0.7084745 "Darlots"
"897" "2092" 336.6 0.7085974 "Darlots"
"898" "2092" 343.2 0.7088227 "Darlots"
"899" "2092" 349.8 0.7084476 "Darlots"
"900" "2092" 356.4 0.7084019 "Darlots"
"901" "2092" 363 0.708366 "Darlots"
"902" "2092" 369.6 0.7081043 "Darlots"
"903" "2092" 376.2 0.7083899 "Darlots"
"904" "2092" 382.8 0.7083694 "Darlots"
"905" "2092" 389.4 0.7083132 "Darlots"
"906" "2092" 396 0.7086067 "Darlots"
"907" "2092" 402.6 0.7081049 "Darlots"
"908" "2092" 409.2 0.7078949 "Darlots"
"909" "2092" 415.8 0.7084313 "Darlots"
"910" "2092" 422.4 0.7078649 "Darlots"
"911" "2092" 429 0.7081758 "Darlots"
"912" "2092" 435.6 0.7086204 "Darlots"
"913" "2092" 442.200000000001 0.7085321 "Darlots"
"914" "2092" 448.800000000001 0.708516 "Darlots"
"915" "2092" 455.400000000001 0.7079022 "Darlots"
"916" "2092" 462.000000000001 0.7082913 "Darlots"
"917" "2093" 0 0.7089162 "Darlots"
"918" "2093" 6.6 0.7087625 "Darlots"
"919" "2093" 13.2 0.7088018 "Darlots"
"920" "2093" 19.8 0.7088101 "Darlots"
"921" "2093" 26.4 0.7088709 "Darlots"
"922" "2093" 33 0.7095273 "Darlots"
"923" "2093" 39.6 0.7087436 "Darlots"
"924" "2093" 46.2 0.7087708 "Darlots"
"925" "2093" 52.8 0.7081566 "Darlots"
"926" "2093" 59.4 0.7088405 "Darlots"
"927" "2093" 66 0.7084786 "Darlots"
"928" "2093" 72.6 0.708782 "Darlots"
"929" "2093" 79.2 0.7088135 "Darlots"
"930" "2093" 85.8 0.7089575 "Darlots"
"931" "2093" 92.4 0.7088343 "Darlots"
"932" "2093" 99 0.7091495 "Darlots"
"933" "2093" 105.6 0.7092757 "Darlots"
"934" "2093" 112.2 0.7086612 "Darlots"
"935" "2093" 118.8 0.7087443 "Darlots"
"936" "2093" 125.4 0.7089293 "Darlots"
"937" "2093" 132 0.7084495 "Darlots"
"938" "2093" 138.6 0.7091549 "Darlots"
"939" "2093" 145.2 0.7094699 "Darlots"
"940" "2093" 151.8 0.7090308 "Darlots"
"941" "2093" 158.4 0.7089995 "Darlots"
"942" "2093" 165 0.7090718 "Darlots"
"943" "2093" 171.6 0.7087223 "Darlots"
"944" "2093" 178.2 0.7089071 "Darlots"
"945" "2093" 184.8 0.7089731 "Darlots"
"946" "2093" 191.4 0.7089291 "Darlots"
"947" "2093" 198 0.7084065 "Darlots"
"948" "2093" 204.6 0.7089061 "Darlots"
"949" "2093" 211.2 0.7083892 "Darlots"
"950" "2093" 217.8 0.7091996 "Darlots"
"951" "2093" 224.4 0.7091115 "Darlots"
"952" "2093" 231 0.7089966 "Darlots"
"953" "2093" 237.6 0.709154 "Darlots"
"954" "2093" 244.2 0.7088126 "Darlots"
"955" "2093" 250.8 0.7089598 "Darlots"
"956" "2093" 257.4 0.7088695 "Darlots"
"957" "2093" 264 0.7085353 "Darlots"
"958" "2093" 270.6 0.7088526 "Darlots"
"959" "2093" 277.2 0.7088796 "Darlots"
"960" "2093" 283.8 0.7082578 "Darlots"
"961" "2093" 290.4 0.7085207 "Darlots"
"962" "2093" 297 0.7089784 "Darlots"
"963" "2093" 303.6 0.7081037 "Darlots"
"964" "2093" 310.2 0.7081036 "Darlots"
"965" "2093" 316.8 0.708565 "Darlots"
"966" "2093" 323.4 0.7080346 "Darlots"
"967" "2093" 330 0.7082862 "Darlots"
"968" "2093" 336.6 0.7084879 "Darlots"
"969" "2093" 343.2 0.7087037 "Darlots"
"970" "2093" 349.8 0.7081663 "Darlots"
"971" "2093" 356.4 0.7079419 "Darlots"
"972" "2093" 363 0.7082442 "Darlots"
"973" "2093" 369.6 0.7080848 "Darlots"
"974" "2093" 376.2 0.708894 "Darlots"
"975" "2093" 382.8 0.7090113 "Darlots"
"976" "2093" 389.4 0.7082942 "Darlots"
"977" "2093" 396 0.7080899 "Darlots"
"978" "2093" 402.6 0.7080443 "Darlots"
"979" "2093" 409.2 0.7084945 "Darlots"
"980" "2093" 415.8 0.7084784 "Darlots"
"981" "2093" 422.4 0.7079236 "Darlots"
"982" "2093" 429 0.7080017 "Darlots"
"983" "2093" 435.6 0.7077979 "Darlots"
"984" "2093" 442.200000000001 0.7079357 "Darlots"
"985" "2093" 448.800000000001 0.7078936 "Darlots"
"986" "2093" 455.400000000001 0.7086736 "Darlots"
"987" "2093" 462.000000000001 0.7082761 "Darlots"
"988" "2093" 468.600000000001 0.7078291 "Darlots"
"989" "2093" 475.200000000001 0.7086135 "Darlots"
"990" "2093" 481.800000000001 0.7083647 "Darlots"
"991" "2093" 488.400000000001 0.7092291 "Darlots"
"992" "2094" 0 0.7082548 "Darlots"
"993" "2094" 6.6 0.7084861 "Darlots"
"994" "2094" 13.2 0.7084454 "Darlots"
"995" "2094" 19.8 0.7081866 "Darlots"
"996" "2094" 26.4 0.7084452 "Darlots"
"997" "2094" 33 0.7086526 "Darlots"
"998" "2094" 39.6 0.7086179 "Darlots"
"999" "2094" 46.2 0.7082865 "Darlots"
"1000" "2094" 52.8 0.7083976 "Darlots"
"1001" "2094" 59.4 0.7085528 "Darlots"
"1002" "2094" 66 0.708527 "Darlots"
"1003" "2094" 72.6 0.7083117 "Darlots"
"1004" "2094" 79.2 0.7085548 "Darlots"
"1005" "2094" 85.8 0.7080972 "Darlots"
"1006" "2094" 92.4 0.7084928 "Darlots"
"1007" "2094" 99 0.7083485 "Darlots"
"1008" "2094" 105.6 0.7083424 "Darlots"
"1009" "2094" 112.2 0.7087225 "Darlots"
"1010" "2094" 118.8 0.7084504 "Darlots"
"1011" "2094" 125.4 0.7087404 "Darlots"
"1012" "2094" 132 0.7085304 "Darlots"
"1013" "2094" 138.6 0.7084479 "Darlots"
"1014" "2094" 145.2 0.7085361 "Darlots"
"1015" "2094" 151.8 0.7078016 "Darlots"
"1016" "2094" 158.4 0.708887 "Darlots"
"1017" "2094" 165 0.709036 "Darlots"
"1018" "2094" 171.6 0.7083142 "Darlots"
"1019" "2094" 178.2 0.7091541 "Darlots"
"1020" "2094" 184.8 0.7083767 "Darlots"
"1021" "2094" 191.4 0.7088251 "Darlots"
"1022" "2094" 198 0.7082436 "Darlots"
"1023" "2094" 204.6 0.7080538 "Darlots"
"1024" "2094" 211.2 0.7082153 "Darlots"
"1025" "2094" 217.8 0.7085495 "Darlots"
"1026" "2094" 224.4 0.7086495 "Darlots"
"1027" "2094" 231 0.7082552 "Darlots"
"1028" "2094" 237.6 0.7083791 "Darlots"
"1029" "2094" 244.2 0.7086845 "Darlots"
"1030" "2094" 250.8 0.7081847 "Darlots"
"1031" "2094" 257.4 0.708025 "Darlots"
"1032" "2094" 264 0.7085099 "Darlots"
"1033" "2094" 270.6 0.7081502 "Darlots"
"1034" "2094" 277.2 0.7081934 "Darlots"
"1035" "2094" 283.8 0.7087981 "Darlots"
"1036" "2094" 290.4 0.7081252 "Darlots"
"1037" "2094" 297 0.7087832 "Darlots"
"1038" "2094" 303.6 0.7083756 "Darlots"
"1039" "2094" 310.2 0.7078959 "Darlots"
"1040" "2094" 316.8 0.7077985 "Darlots"
"1041" "2094" 323.4 0.7085919 "Darlots"
"1042" "2094" 330 0.7088659 "Darlots"
"1043" "2094" 336.6 0.7086822 "Darlots"
"1044" "2094" 343.2 0.7084906 "Darlots"
"1045" "2094" 349.8 0.7078186 "Darlots"
"1046" "2094" 356.4 0.7079889 "Darlots"
"1047" "2094" 363 0.7085759 "Darlots"
"1048" "2094" 369.6 0.7083587 "Darlots"
"1049" "2095" 0 0.708826 "Darlots"
"1050" "2095" 6.6 0.7086701 "Darlots"
"1051" "2095" 13.2 0.7085922 "Darlots"
"1052" "2095" 19.8 0.7089888 "Darlots"
"1053" "2095" 26.4 0.708663 "Darlots"
"1054" "2095" 33 0.7082063 "Darlots"
"1055" "2095" 39.6 0.7084264 "Darlots"
"1056" "2095" 46.2 0.7086409 "Darlots"
"1057" "2095" 52.8 0.7085668 "Darlots"
"1058" "2095" 59.4 0.7085041 "Darlots"
"1059" "2095" 66 0.7082508 "Darlots"
"1060" "2095" 72.6 0.7082377 "Darlots"
"1061" "2095" 79.2 0.7082506 "Darlots"
"1062" "2095" 85.8 0.707981 "Darlots"
"1063" "2095" 92.4 0.7087329 "Darlots"
"1064" "2095" 99 0.7087692 "Darlots"
"1065" "2095" 105.6 0.7090891 "Darlots"
"1066" "2095" 112.2 0.708628 "Darlots"
"1067" "2095" 118.8 0.7086335 "Darlots"
"1068" "2095" 125.4 0.7091154 "Darlots"
"1069" "2095" 132 0.7082217 "Darlots"
"1070" "2095" 138.6 0.7084139 "Darlots"
"1071" "2095" 145.2 0.7089632 "Darlots"
"1072" "2095" 151.8 0.7085421 "Darlots"
"1073" "2095" 158.4 0.7085026 "Darlots"
"1074" "2095" 165 0.7083895 "Darlots"
"1075" "2095" 171.6 0.7079012 "Darlots"
"1076" "2095" 178.2 0.7082585 "Darlots"
"1077" "2095" 184.8 0.7082479 "Darlots"
"1078" "2095" 191.4 0.7086968 "Darlots"
"1079" "2095" 198 0.7079135 "Darlots"
"1080" "2095" 204.6 0.7082943 "Darlots"
"1081" "2095" 211.2 0.7083995 "Darlots"
"1082" "2095" 217.8 0.7082039 "Darlots"
"1083" "2095" 224.4 0.7081278 "Darlots"
"1084" "2095" 231 0.7083532 "Darlots"
"1085" "2095" 237.6 0.7080462 "Darlots"
"1086" "2095" 244.2 0.7084488 "Darlots"
"1087" "2095" 250.8 0.7079795 "Darlots"
"1088" "2095" 257.4 0.7084662 "Darlots"
"1089" "2095" 264 0.7083636 "Darlots"
"1090" "2095" 270.6 0.7079244 "Darlots"
"1091" "2095" 277.2 0.7082592 "Darlots"
"1092" "2095" 283.8 0.7084176 "Darlots"
"1093" "2095" 290.4 0.7076733 "Darlots"
"1094" "2095" 297 0.7079659 "Darlots"
"1095" "2095" 303.6 0.7082823 "Darlots"
"1096" "2095" 310.2 0.7082914 "Darlots"
"1097" "2095" 316.8 0.7083052 "Darlots"
"1098" "2095" 323.4 0.7082948 "Darlots"
"1099" "2095" 330 0.7083612 "Darlots"
"1100" "2095" 336.6 0.7081073 "Darlots"
"1101" "2095" 343.2 0.7083504 "Darlots"
"1102" "2095" 349.8 0.7086943 "Darlots"
"1103" "2095" 356.4 0.7077731 "Darlots"
"1104" "2095" 363 0.708421 "Darlots"
"1105" "2095" 369.6 0.7084972 "Darlots"
"1106" "2095" 376.2 0.7086627 "Darlots"
"1107" "2095" 382.8 0.7087135 "Darlots"
"1108" "2095" 389.4 0.7086124 "Darlots"
"1109" "2095" 396 0.7084532 "Darlots"
