"Sample_ID" "ASN" "Natal_region" "Otolith_radius_um" "Otolith_87Sr86Sr" "SE2" "SrV" "Outmigration_year" "Capture_FL_cm" "Capture_Age" "Sex" "CWT_no"
"9629" "SR20443" 20443 "" 443.98 0.707410494 0.000141393 8.569016981 2008 81 3 "F" NA
"9630" "SR20443" 20443 "" 476.99 0.708603774 0.000212601 12.8857558 2008 81 3 "F" NA
"9631" "SR20443" 20443 "" 507.2 0.708959992 0.000116276 14.16405478 2008 81 3 "F" NA
"9632" "SR20443" 20443 "" 539.75 0.708907649 0.000162643 14.06042219 2008 81 3 "F" NA
"9633" "SR20443" 20443 "" 575.54 0.709041419 0.000164351 15.06142599 2008 81 3 "F" NA
"9634" "SR20443" 20443 "" 611.34 0.709051225 0.000163928 14.57931588 2008 81 3 "F" NA
"9635" "SR20443" 20443 "" 638.77 0.70890044 0.000263141 13.87188695 2008 81 3 "F" NA
"9636" "SR20444" 20444 "" 0.93 0.708459582 0.000148751 5.481896499 2008 76 3 "M" NA
"9637" "SR20444" 20444 "" 35.33 0.708562457 0.000138705 6.58056953 2008 76 3 "M" NA
"9638" "SR20444" 20444 "" 72.99 0.708138009 0.000178783 6.00703311 2008 76 3 "M" NA
"9639" "SR20444" 20444 "" 110.65 0.707945674 0.000143366 6.172608471 2008 76 3 "M" NA
"9640" "SR20444" 20444 "" 142.72 0.707582201 0.000152896 6.069462929 2008 76 3 "M" NA
"9641" "SR20444" 20444 "" 180.38 0.707213594 0.000138749 6.861891933 2008 76 3 "M" NA
"9642" "SR20444" 20444 "" 217.11 0.707101051 0.000161479 6.683884955 2008 76 3 "M" NA
"9643" "SR20444" 20444 "y" 261.27 0.7067155 0.000172687 6.039754648 2008 76 3 "M" NA
"9644" "SR20444" 20444 "y" 299.39 0.70654523 0.00016064 5.862556232 2008 76 3 "M" NA
"9645" "SR20444" 20444 "y" 335.19 0.706549796 0.000151439 5.511067589 2008 76 3 "M" NA
"9646" "SR20444" 20444 "y" 380.29 0.706578792 0.000137055 5.581560849 2008 76 3 "M" NA
"9647" "SR20444" 20444 "y" 423.06 0.706610644 0.000165816 5.492070483 2008 76 3 "M" NA
"9648" "SR20444" 20444 "" 442.12 0.706483498 0.000157422 5.394176849 2008 76 3 "M" NA
"9649" "SR20444" 20444 "" 465.83 0.706626271 0.00016048 5.804737409 2008 76 3 "M" NA
"9650" "SR20444" 20444 "" 484.42 0.706868877 0.000151021 6.060917625 2008 76 3 "M" NA
"9651" "SR20444" 20444 "" 501.62 0.70768082 0.000205002 8.383731647 2008 76 3 "M" NA
"9652" "SR20444" 20444 "" 534.63 0.708917602 0.000140965 12.24073831 2008 76 3 "M" NA
"9653" "SR20444" 20444 "" 568.57 0.709075975 0.000166829 15.76133213 2008 76 3 "M" NA
"9654" "SR20444" 20444 "" 598.79 0.709168386 0.000138359 12.53313709 2008 76 3 "M" NA
"9655" "SR20444" 20444 "" 626.22 0.709076918 0.000170347 10.75635628 2008 76 3 "M" NA
"9656" "SR20444" 20444 "" 661.08 0.709147709 0.000231352 11.11542586 2008 76 3 "M" NA
"9657" "SR20444" 20444 "" 688.05 0.709191263 0.000158019 8.953000898 2008 76 3 "M" NA
"9658" "SR20446" 20446 "" 20.92 0.708810262 0.00010429 5.899902108 2008 74 3 "F" NA
"9659" "SR20446" 20446 "" 63.23 0.708023558 0.000167526 3.518159793 2008 74 3 "F" NA
"9660" "SR20446" 20446 "" 96.7 0.708393205 0.000151557 5.065561507 2008 74 3 "F" NA
"9661" "SR20446" 20446 "" 135.75 0.707916004 0.000132432 5.112817856 2008 74 3 "F" NA
"9662" "SR20446" 20446 "" 177.13 0.707462155 0.00013975 4.170647178 2008 74 3 "F" NA
"9663" "SR20446" 20446 "" 215.25 0.707303106 0.00013873 4.114285731 2008 74 3 "F" NA
"9664" "SR20446" 20446 "y" 256.16 0.706395491 0.000162522 4.503467816 2008 74 3 "F" NA
"9665" "SR20446" 20446 "y" 295.67 0.706312708 0.000177204 4.414631328 2008 74 3 "F" NA
"9666" "SR20446" 20446 "y" 332.87 0.706403807 0.000174593 3.892690301 2008 74 3 "F" NA
"9667" "SR20446" 20446 "y" 379.82 0.706455896 0.000177054 3.550219067 2008 74 3 "F" NA
"9668" "SR20446" 20446 "" 397.95 0.706459517 0.000199413 3.217917863 2008 74 3 "F" NA
"9669" "SR20446" 20446 "y" 422.59 0.706341441 0.000137257 3.825652824 2008 74 3 "F" NA
"9670" "SR20446" 20446 "" 443.51 0.706334711 0.000146439 3.363522116 2008 74 3 "F" NA
"9671" "SR20446" 20446 "" 476.99 0.706714282 0.000146804 4.366935186 2008 74 3 "F" NA
"9672" "SR20446" 20446 "" 506.74 0.707884724 0.000158143 5.547493104 2008 74 3 "F" NA
"9673" "SR20446" 20446 "" 553.23 0.708807276 0.000106846 7.29294902 2008 74 3 "F" NA
"9674" "SR20446" 20446 "" 598.32 0.70908671 0.000125763 6.475146673 2008 74 3 "F" NA
"9675" "SR20446" 20446 "" 654.58 0.709076557 0.000158039 6.478943734 2008 74 3 "F" NA
"9676" "SR20446" 20446 "" 694.56 0.709180178 0.000134383 6.923286584 2008 74 3 "F" NA
"9677" "SR20446" 20446 "" 738.26 0.709188522 0.00019777 6.499428272 2008 74 3 "F" NA
"9678" "SR20446" 20446 "" 778.24 0.70918 0.000131777 6.347542905 2008 74 3 "F" NA
"9679" "SR20447" 20447 "" 25.1 0.708245319 0.000179361 2.578100107 2008 79 3 "F" NA
"9680" "SR20447" 20447 "" 67.41 0.70797482 0.000161696 3.311522962 2008 79 3 "F" NA
"9681" "SR20447" 20447 "" 107.86 0.708091993 0.000135816 3.708233264 2008 79 3 "F" NA
"9682" "SR20447" 20447 "" 150.63 0.707789945 0.000145446 3.776775455 2008 79 3 "F" NA
"9683" "SR20447" 20447 "" 191.07 0.707393749 0.000151499 3.505716918 2008 79 3 "F" NA
"9684" "SR20447" 20447 "" 233.84 0.707062282 0.00015645 2.966868823 2008 79 3 "F" NA
"9685" "SR20447" 20447 "y" 268.25 0.706378446 0.000190643 2.822072031 2008 79 3 "F" NA
"9686" "SR20447" 20447 "y" 312.41 0.706333949 0.000142964 3.048738019 2008 79 3 "F" NA
"9687" "SR20447" 20447 "y" 351.46 0.706378497 0.000155445 3.433274345 2008 79 3 "F" NA
"9688" "SR20447" 20447 "y" 391.44 0.706359252 0.000158191 3.229544985 2008 79 3 "F" NA
"9689" "SR20447" 20447 "" 407.72 0.706468956 0.000191293 2.370476674 2008 79 3 "F" NA
"9690" "SR20447" 20447 "" 430.5 0.706328091 0.000160294 3.136209802 2008 79 3 "F" NA
"9691" "SR20447" 20447 "" 451.42 0.706537434 0.000183654 2.704663656 2008 79 3 "F" NA
"9692" "SR20447" 20447 "" 467.69 0.706635053 0.000135187 3.53980508 2008 79 3 "F" NA
"9693" "SR20447" 20447 "" 490.93 0.70663307 0.000159864 2.962873045 2008 79 3 "F" NA
"9694" "SR20447" 20447 "" 506.74 0.706751158 0.000142433 3.461638611 2008 79 3 "F" NA
"9695" "SR20447" 20447 "" 529.52 0.706973028 0.000174508 3.049695458 2008 79 3 "F" NA
"9696" "SR20447" 20447 "" 555.09 0.708415761 0.000129262 4.50694936 2008 79 3 "F" NA
"9697" "SR20447" 20447 "" 594.6 0.708755925 0.000126856 4.353381311 2008 79 3 "F" NA
"9698" "SR20447" 20447 "" 635.05 0.708954025 0.000114547 4.816320936 2008 79 3 "F" NA
"9699" "SR20447" 20447 "" 676.43 0.709021029 0.000130549 4.419515666 2008 79 3 "F" NA
"9700" "SR20447" 20447 "" 718.27 0.709124925 0.000122525 4.69544201 2008 79 3 "F" NA
"9701" "SR20447" 20447 "" 760.57 0.709237883 0.00011796 4.454548918 2008 79 3 "F" NA
"9702" "SR20447" 20447 "" 802.88 0.709072172 0.000129848 4.42214441 2008 79 3 "F" NA
"9703" "SR20448" 20448 "" 1.86 0.708296709 0.000238525 3.042845713 2008 89 3 "M" NA
"9704" "SR20448" 20448 "" 51.6 0.708417857 0.00017722 3.04000705 2008 89 3 "M" NA
"9705" "SR20448" 20448 "" 87.4 0.708085227 0.000116148 4.06600955 2008 89 3 "M" NA
"9706" "SR20448" 20448 "" 125.06 0.707893619 0.000139882 3.982077089 2008 89 3 "M" NA
"9707" "SR20448" 20448 "" 155.74 0.707263737 0.000125686 4.692951719 2008 89 3 "M" NA
"9708" "SR20448" 20448 "" 202.23 0.707066849 0.000126722 5.453423966 2008 89 3 "M" NA
"9709" "SR20448" 20448 "" 239.89 0.706645606 0.000131065 3.66023137 2008 89 3 "M" NA
"9710" "SR20448" 20448 "y" 273.36 0.706396001 0.000153533 3.227188501 2008 89 3 "M" NA
"9711" "SR20448" 20448 "y" 319.38 0.706532256 0.00013682 3.557587548 2008 89 3 "M" NA
"9712" "SR20448" 20448 "y" 360.3 0.706331989 0.000162992 3.366717882 2008 89 3 "M" NA
"9713" "SR20448" 20448 "y" 400.74 0.706504737 0.000159398 3.581440956 2008 89 3 "M" NA
"9714" "SR20448" 20448 "" 416.08 0.706477802 0.000152895 3.391527105 2008 89 3 "M" NA
"9715" "SR20448" 20448 "" 441.19 0.70645391 0.0001339 3.763192814 2008 89 3 "M" NA
"9716" "SR20448" 20448 "" 455.6 0.706480659 0.000137224 3.4325533 2008 89 3 "M" NA
"9717" "SR20448" 20448 "" 485.35 0.706736076 0.000130593 4.019335128 2008 89 3 "M" NA
"9718" "SR20448" 20448 "" 491.4 0.706864113 0.000144425 3.664288716 2008 89 3 "M" NA
"9719" "SR20448" 20448 "" 522.08 0.707625 0.00014818 4.616264929 2008 89 3 "M" NA
"9720" "SR20448" 20448 "" 560.67 0.708639988 0.000108906 5.345517863 2008 89 3 "M" NA
"9721" "SR20448" 20448 "" 601.11 0.70900226 0.000113649 5.314900846 2008 89 3 "M" NA
"9722" "SR20448" 20448 "" 637.84 0.708958517 0.0001164 5.032028954 2008 89 3 "M" NA
"9723" "SR20448" 20448 "" 677.82 0.708937485 0.000112871 4.977110927 2008 89 3 "M" NA
"9724" "SR20448" 20448 "" 716.87 0.709161791 0.000121119 5.286914192 2008 89 3 "M" NA
"9725" "SR20448" 20448 "" 755.92 0.70918 0.000129116 5.166372975 2008 89 3 "M" NA
"9726" "SR20451" 20451 "" 14.88 0.708323675 0.000165669 5.17593934 2008 74 3 "F" NA
"9727" "SR20451" 20451 "" 39.98 0.708267904 0.00014524 5.17841093 2008 74 3 "F" NA
"9728" "SR20451" 20451 "" 75.31 0.70819337 0.000119023 4.962486516 2008 74 3 "F" NA
"9729" "SR20451" 20451 "" 116.69 0.708208386 0.00011535 5.38233361 2008 74 3 "F" NA
"9730" "SR20451" 20451 "" 157.6 0.707480024 0.000131546 5.380626229 2008 74 3 "F" NA
"9731" "SR20451" 20451 "" 197.58 0.707401306 0.000119052 5.334238281 2008 74 3 "F" NA
"9732" "SR20451" 20451 "" 238.49 0.706819541 0.000121863 4.504046092 2008 74 3 "F" NA
"9733" "SR20451" 20451 "y" 275.22 0.706561393 0.000116575 4.553811201 2008 74 3 "F" NA
"9734" "SR20451" 20451 "y" 315.67 0.706704688 0.000153751 3.920738356 2008 74 3 "F" NA
"9735" "SR20451" 20451 "y" 353.32 0.706698057 0.000174661 3.316620275 2008 74 3 "F" NA
"9736" "SR20451" 20451 "y" 395.63 0.706632731 0.000174912 3.401611762 2008 74 3 "F" NA
"9737" "SR20451" 20451 "" 415.15 0.706548267 0.000144521 3.550025079 2008 74 3 "F" NA
"9738" "SR20451" 20451 "" 434.21 0.706694418 0.000125349 3.814567642 2008 74 3 "F" NA
"9739" "SR20451" 20451 "" 449.09 0.706583697 0.000147179 3.945731331 2008 74 3 "F" NA
"9740" "SR20451" 20451 "" 475.59 0.706683106 0.000140905 5.346262509 2008 74 3 "F" NA
"9741" "SR20451" 20451 "" 515.11 0.707030899 0.000109701 5.290537915 2008 74 3 "F" NA
"9742" "SR20451" 20451 "" 552.76 0.708199803 0.00011752 7.039320149 2008 74 3 "F" NA
"9743" "SR20451" 20451 "" 596.46 0.708858521 0.000123033 8.148196539 2008 74 3 "F" NA
"9744" "SR20451" 20451 "" 635.05 0.70901733 8.67e-05 7.420995835 2008 74 3 "F" NA
"9745" "SR20451" 20451 "" 678.29 0.70918 0.000107496 7.852679898 2008 74 3 "F" NA
"9746" "SR20451" 20451 "" 719.66 0.709101215 0.00018602 5.512305569 2008 74 3 "F" NA
"9747" "SR20453" 20453 "" 20.92 0.708713102 0.000177797 6.191575553 2008 74 3 "F" NA
"9748" "SR20453" 20453 "" 58.11 0.708249639 0.000181231 5.41619871 2008 74 3 "F" NA
"9749" "SR20453" 20453 "" 98.56 0.708116265 0.000170856 5.096836265 2008 74 3 "F" NA
"9750" "SR20453" 20453 "" 138.54 0.707673223 0.000142043 4.733897175 2008 74 3 "F" NA
"9751" "SR20453" 20453 "" 179.45 0.707260846 0.000168088 4.447233267 2008 74 3 "F" NA
"9752" "SR20453" 20453 "" 221.76 0.707039257 0.000166778 4.648901708 2008 74 3 "F" NA
"9753" "SR20453" 20453 "y" 262.2 0.706368172 0.000183405 4.019437961 2008 74 3 "F" NA
"9754" "SR20453" 20453 "y" 294.28 0.706373819 0.000193196 3.761728862 2008 74 3 "F" NA
"9755" "SR20453" 20453 "y" 335.66 0.706383094 0.000218101 3.716781293 2008 74 3 "F" NA
"9756" "SR20453" 20453 "y" 370.52 0.706422931 0.000169411 3.727090715 2008 74 3 "F" NA
"9757" "SR20453" 20453 "" 409.11 0.706442277 0.000165491 4.174867205 2008 74 3 "F" NA
"9758" "SR20453" 20453 "" 425.38 0.706438761 0.0001449 3.692278356 2008 74 3 "F" NA
"9759" "SR20453" 20453 "" 455.13 0.706561527 0.000161247 4.209899573 2008 74 3 "F" NA
"9760" "SR20453" 20453 "" 463.97 0.706428414 0.000203518 4.082206357 2008 74 3 "F" NA
"9761" "SR20453" 20453 "" 494.65 0.706644609 0.000211774 6.669092823 2008 74 3 "F" NA
"9762" "SR20453" 20453 "" 502.09 0.706555605 0.000262464 7.011908354 2008 74 3 "F" NA
"9763" "SR20453" 20453 "" 533.7 0.708301949 0.000184373 5.471389781 2008 74 3 "F" NA
"9764" "SR20453" 20453 "" 572.75 0.708766717 0.000203758 6.724083029 2008 74 3 "F" NA
"9765" "SR20453" 20453 "" 617.85 0.708983142 0.00018743 6.827963715 2008 74 3 "F" NA
"9766" "SR20453" 20453 "" 658.76 0.70906617 0.000152626 6.76817938 2008 74 3 "F" NA
"9767" "SR20453" 20453 "" 697.81 0.709169988 0.00016768 6.386062163 2008 74 3 "F" NA
"9768" "SR20453" 20453 "" 738.26 0.709039192 0.00016602 6.775800237 2008 74 3 "F" NA
"9769" "SR20454" 20454 "" 25.1 0.708232141 0.000133415 7.285346551 2008 89 3 "M" NA
"9770" "SR20454" 20454 "" 62.3 0.708072416 0.00012671 7.439664533 2008 89 3 "M" NA
"9771" "SR20454" 20454 "" 101.35 0.707723345 9.91e-05 9.296024177 2008 89 3 "M" NA
"9772" "SR20454" 20454 "" 136.22 0.707260527 0.000101285 11.47436563 2008 89 3 "M" NA
"9773" "SR20454" 20454 "" 171.55 0.70707511 0.000164796 13.05022627 2008 89 3 "M" NA
"9774" "SR20454" 20454 "" 203.16 0.706969439 0.000110389 10.1798186 2008 89 3 "M" NA
"9775" "SR20454" 20454 "" 233.38 0.706997137 0.0001172 7.270663944 2008 89 3 "M" NA
"9776" "SR20454" 20454 "y" 254.76 0.707335889 0.000100868 7.598131006 2008 89 3 "M" NA
"9777" "SR20454" 20454 "y" 279.87 0.707359652 0.000122603 7.379565792 2008 89 3 "M" NA
"9778" "SR20454" 20454 "y" 317.53 0.707223543 0.000117827 7.130335059 2008 89 3 "M" NA
"9779" "SR20454" 20454 "y" 343.09 0.707265433 0.000110421 7.249977195 2008 89 3 "M" NA
"9780" "SR20454" 20454 "y" 368.2 0.707145672 0.000107846 8.317657157 2008 89 3 "M" NA
"9781" "SR20454" 20454 "y" 388.19 0.707261297 9.21e-05 9.24635048 2008 89 3 "M" NA
"9782" "SR20454" 20454 "" 418.41 0.707429425 0.000114077 11.717397 2008 89 3 "M" NA
"9783" "SR20454" 20454 "" 441.65 0.708317898 0.000231615 8.390759196 2008 89 3 "M" NA
"9784" "SR20454" 20454 "" 470.94 0.708966142 0.00018253 2.101798847 2008 89 3 "M" NA
"9785" "SR20454" 20454 "" 499.76 0.709117469 0.000213824 1.890326105 2008 89 3 "M" NA
"9786" "SR20454" 20454 "" 525.33 0.709079265 0.000198834 1.945134943 2008 89 3 "M" NA
"9787" "SR20454" 20454 "" 562.99 0.70913013 0.000218886 1.537195467 2008 89 3 "M" NA
"9788" "SR20454" 20454 "" 588.1 0.70906856 0.000243835 1.789578333 2008 89 3 "M" NA
"9789" "SR20455" 20455 "" 18.6 0.708914243 0.000115797 9.74155882 2008 88 3 "M" NA
"9790" "SR20455" 20455 "" 54.86 0.708838622 0.000102881 8.98797489 2008 88 3 "M" NA
"9791" "SR20455" 20455 "" 99.95 0.708337685 0.000138147 10.80710149 2008 88 3 "M" NA
"9792" "SR20455" 20455 "" 133.89 0.707887234 0.000151105 10.39994907 2008 88 3 "M" NA
"9793" "SR20455" 20455 "" 179.92 0.707618918 0.000144813 10.86579202 2008 88 3 "M" NA
"9794" "SR20455" 20455 "" 225.94 0.707532493 0.00015329 7.99939155 2008 88 3 "M" NA
"9795" "SR20455" 20455 "y" 274.75 0.707532157 0.000136186 7.98364518 2008 88 3 "M" NA
"9796" "SR20455" 20455 "y" 305.44 0.707339481 0.000138793 6.878445431 2008 88 3 "M" NA
"9797" "SR20455" 20455 "y" 346.81 0.707153466 0.000199484 6.963682965 2008 88 3 "M" NA
"9798" "SR20455" 20455 "y" 381.22 0.707264563 0.000181399 7.270026626 2008 88 3 "M" NA
"9799" "SR20455" 20455 "y" 414.69 0.707098833 0.000150864 7.35493071 2008 88 3 "M" NA
"9800" "SR20455" 20455 "y" 456.53 0.707222576 0.000129032 7.706771585 2008 88 3 "M" NA
"9801" "SR20455" 20455 "" 494.19 0.707781506 0.000160812 9.080400371 2008 88 3 "M" NA
"9802" "SR20455" 20455 "" 533.7 0.708866813 0.000149752 12.74557574 2008 88 3 "M" NA
"9803" "SR20455" 20455 "" 577.4 0.708934957 0.000205266 15.66485947 2008 88 3 "M" NA
"9804" "SR20455" 20455 "" 659.23 0.709000887 0.000187029 12.98300517 2008 88 3 "M" NA
"9805" "SR20455" 20455 "" 689.91 0.708987685 0.000174835 11.52849657 2008 88 3 "M" NA
"9806" "SR20455" 20455 "" 741.98 0.709100985 0.000178914 11.53127405 2008 88 3 "M" NA
"9807" "SR20456" 20456 "" 5.41 0.708248076 0.000161728 4.905515022 2008 87 3 "M" NA
"9808" "SR20456" 20456 "" 33.47 0.708358626 0.00012629 6.543246307 2008 87 3 "M" NA
"9809" "SR20456" 20456 "" 68.8 0.708046897 0.000101688 6.047233406 2008 87 3 "M" NA
"9810" "SR20456" 20456 "" 104.14 0.707590099 0.000110878 6.567594545 2008 87 3 "M" NA
"9811" "SR20456" 20456 "" 151.09 0.707235482 9.75e-05 6.942474113 2008 87 3 "M" NA
"9812" "SR20456" 20456 "" 193.86 0.707422565 9.85e-05 6.182741728 2008 87 3 "M" NA
"9813" "SR20456" 20456 "" 237.1 0.707585791 0.000143299 5.069890727 2008 87 3 "M" NA
"9814" "SR20456" 20456 "y" 275.68 0.707308433 0.000126358 4.923540989 2008 87 3 "M" NA
"9815" "SR20456" 20456 "y" 314.74 0.707260286 0.000136157 5.025683043 2008 87 3 "M" NA
"9816" "SR20456" 20456 "y" 357.97 0.707201051 0.00011684 4.938786933 2008 87 3 "M" NA
"9817" "SR20456" 20456 "y" 389.58 0.707230834 0.000123639 4.998661681 2008 87 3 "M" NA
"9818" "SR20456" 20456 "y" 427.71 0.7071856 0.000100874 5.079022392 2008 87 3 "M" NA
"9819" "SR20456" 20456 "" 472.8 0.707809623 0.000134229 6.402730865 2008 87 3 "M" NA
"9820" "SR20456" 20456 "" 511.85 0.708799594 8.86e-05 9.314083678 2008 87 3 "M" NA
"9821" "SR20456" 20456 "" 549.97 0.708948183 8.9e-05 10.50642171 2008 87 3 "M" NA
"9822" "SR20456" 20456 "" 593.67 0.708934061 0.000112554 8.844645584 2008 87 3 "M" NA
"9823" "SR20456" 20456 "" 635.05 0.709003907 0.000127228 7.92316813 2008 87 3 "M" NA
"9824" "SR20456" 20456 "" 676.43 0.70904332 0.00012019 8.496075716 2008 87 3 "M" NA
"9825" "SR20456" 20456 "" 717.8 0.709095632 0.000121221 8.4128036 2008 87 3 "M" NA
"9826" "SR20456" 20456 "" 756.85 0.709135703 0.000107674 7.992083931 2008 87 3 "M" NA
"9827" "SR20460" 20460 "" 24.17 0.708089227 0.000311166 9.236573104 2008 85 3 "F" NA
"9828" "SR20460" 20460 "" 37.66 0.70868731 0.00016376 9.403378651 2008 85 3 "F" NA
"9829" "SR20460" 20460 "" 71.59 0.708502085 0.000160681 9.155944188 2008 85 3 "F" NA
"9830" "SR20460" 20460 "" 117.62 0.708377853 0.000172813 10.30516393 2008 85 3 "F" NA
"9831" "SR20460" 20460 "" 150.63 0.707647296 0.00020616 10.4386237 2008 85 3 "F" NA
"9832" "SR20460" 20460 "" 193.4 0.707378167 0.000127371 10.0956838 2008 85 3 "F" NA
"9833" "SR20460" 20460 "" 237.1 0.706912003 0.00014919 8.701595564 2008 85 3 "F" NA
"9834" "SR20460" 20460 "y" 276.15 0.706384371 0.000134359 8.195211502 2008 85 3 "F" NA
"9835" "SR20460" 20460 "y" 321.24 0.70626016 0.000174147 7.08420653 2008 85 3 "F" NA
"9836" "SR20460" 20460 "y" 355.65 0.706379119 0.000146296 6.152269226 2008 85 3 "F" NA
"9837" "SR20460" 20460 "y" 409.57 0.706174987 0.000193601 6.447323868 2008 85 3 "F" NA
"9838" "SR20460" 20460 "y" 452.35 0.706365117 0.000212842 6.513254455 2008 85 3 "F" NA
"9839" "SR20460" 20460 "y" 483.96 0.706361393 0.00017788 7.092102969 2008 85 3 "F" NA
"9840" "SR20460" 20460 "" 500.23 0.706344324 0.000139542 6.802213854 2008 85 3 "F" NA
"9841" "SR20460" 20460 "" 527.66 0.706562381 0.000154408 7.884371026 2008 85 3 "F" NA
"9842" "SR20460" 20460 "" 537.42 0.706942653 0.000185057 8.343596845 2008 85 3 "F" NA
"9843" "SR20460" 20460 "" 563.92 0.707853871 0.00019454 10.92849141 2008 85 3 "F" NA
"9844" "SR20460" 20460 "" 589.96 0.708814373 0.000117048 12.4963601 2008 85 3 "F" NA
"9845" "SR20460" 20460 "" 622.96 0.708907652 0.000120395 12.54491174 2008 85 3 "F" NA
"9846" "SR20460" 20460 "" 658.3 0.709030115 0.000163891 11.27303577 2008 85 3 "F" NA
"9847" "SR20460" 20460 "" 693.16 0.709063378 0.00016801 11.17256776 2008 85 3 "F" NA
"9848" "SR20460" 20460 "" 729.42 0.709046988 0.000145964 10.964811 2008 85 3 "F" NA
"9849" "SR20462" 20462 "" 19.06 0.708322062 0.000119866 7.377030167 2008 84 3 "F" NA
"9850" "SR20462" 20462 "" 43.7 0.707971913 0.000145154 7.802431558 2008 84 3 "F" NA
"9851" "SR20462" 20462 "" 86.47 0.707727582 0.000131701 7.944571414 2008 84 3 "F" NA
"9852" "SR20462" 20462 "" 127.85 0.707574437 0.000144123 8.973785041 2008 84 3 "F" NA
"9853" "SR20462" 20462 "" 167.83 0.707054336 0.000128095 9.818940961 2008 84 3 "F" NA
"9854" "SR20462" 20462 "" 206.41 0.7068325 0.000149869 11.14155469 2008 84 3 "F" NA
"9855" "SR20462" 20462 "" 246.4 0.706511548 0.000130736 8.534245907 2008 84 3 "F" NA
"9856" "SR20462" 20462 "y" 287.31 0.70632157 0.000145208 7.2527171 2008 84 3 "F" NA
"9857" "SR20462" 20462 "y" 331.47 0.706304966 0.000143722 6.312825081 2008 84 3 "F" NA
"9858" "SR20462" 20462 "y" 370.06 0.706300332 0.000165872 5.857172365 2008 84 3 "F" NA
"9859" "SR20462" 20462 "y" 410.5 0.706354323 0.000131749 5.994141765 2008 84 3 "F" NA
"9860" "SR20462" 20462 "y" 451.88 0.706417758 0.000147874 6.334197401 2008 84 3 "F" NA
"9861" "SR20462" 20462 "y" 489.54 0.706353589 0.000126104 6.50520528 2008 84 3 "F" NA
"9862" "SR20462" 20462 "" 513.71 0.706401538 0.000134218 6.431333649 2008 84 3 "F" NA
"9863" "SR20462" 20462 "" 529.98 0.706444812 0.000148079 6.624711859 2008 84 3 "F" NA
"9864" "SR20462" 20462 "" 551.37 0.706751772 0.000132001 6.930021516 2008 84 3 "F" NA
"9865" "SR20462" 20462 "" 567.64 0.707384487 0.000158299 8.315008853 2008 84 3 "F" NA
"9866" "SR20462" 20462 "" 609.02 0.70851533 0.000129764 10.46675236 2008 84 3 "F" NA
"9867" "SR20462" 20462 "" 651.32 0.708800053 0.000128184 11.09210062 2008 84 3 "F" NA
"9868" "SR20462" 20462 "" 696.42 0.708946076 0.000114739 10.3138875 2008 84 3 "F" NA
"9869" "SR20462" 20462 "" 741.51 0.70896898 0.000124132 10.09218986 2008 84 3 "F" NA
"9870" "SR20462" 20462 "" 781.03 0.70899603 0.000129523 9.891330721 2008 84 3 "F" NA
"9871" "SR20463" 20463 "" 0 0.708097948 0.000180164 6.667146425 2008 84 3 "M" NA
"9872" "SR20463" 20463 "" 61.83 0.708507917 0.000143882 8.305074463 2008 84 3 "M" NA
"9873" "SR20463" 20463 "" 103.67 0.70821748 0.000144494 7.946317265 2008 84 3 "M" NA
"9874" "SR20463" 20463 "" 158.07 0.707674553 0.000136799 8.229402688 2008 84 3 "M" NA
"9875" "SR20463" 20463 "" 189.68 0.707265971 0.000154295 11.67827925 2008 84 3 "M" NA
"9876" "SR20463" 20463 "" 220.83 0.707103335 0.000122354 9.906596172 2008 84 3 "M" NA
"9877" "SR20463" 20463 "y" 273.82 0.707135942 0.000119514 7.692331258 2008 84 3 "M" NA
"9878" "SR20463" 20463 "y" 309.62 0.707303363 0.000122582 6.396386632 2008 84 3 "M" NA
"9879" "SR20463" 20463 "y" 344.02 0.707315393 0.000124202 6.230392094 2008 84 3 "M" NA
"9880" "SR20463" 20463 "y" 378.43 0.707291606 0.000142857 7.637734986 2008 84 3 "M" NA
"9881" "SR20463" 20463 "y" 416.08 0.707268593 0.000140463 6.563011618 2008 84 3 "M" NA
"9882" "SR20463" 20463 "y" 471.87 0.707324331 0.000121609 6.591079132 2008 84 3 "M" NA
"9883" "SR20463" 20463 "" 519.29 0.707604187 0.000157814 8.521158207 2008 84 3 "M" NA
"9884" "SR20463" 20463 "" 545.79 0.708759042 0.000117028 10.29245218 2008 84 3 "M" NA
"9885" "SR20463" 20463 "" 581.12 0.709004034 0.00013321 11.6766748 2008 84 3 "M" NA
